Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Place of most time spent before turning 18,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
69097107b4ee451d1fb84445,6719637f62cec965e1fcb4fa,APPROVED,Not Applicable,2025-11-04T03:20:50.727000Z,2025-11-04T04:11:32.395000Z,2025-11-14T03:51:12.031000Z,2025-11-04T04:11:32.777972Z,3042.0,CB2G8B3X,597,Brazil,29,Female,White,Brazil,Brazil,Brazil,Portuguese,No,Part-Time
6909710caf3b4127cb07fc14,673b5ef49b67541b7cf9a2fc,APPROVED,Not Applicable,2025-11-04T03:21:03.454000Z,2025-11-04T03:55:40.894000Z,2025-11-14T03:51:12.269000Z,2025-11-04T03:55:41.285040Z,2078.0,CB2G8B3X,648,Brazil,41,Male,White,Brazil,Brazil,Brazil,Portuguese,No,Full-Time
6909712be75e6bf42e38c516,670ff6b426ff82aa6081be36,APPROVED,Not Applicable,2025-11-04T03:27:33.188000Z,2025-11-04T04:46:08.276000Z,2025-11-14T03:51:12.528000Z,2025-11-04T04:46:08.667393Z,4716.0,CB2G8B3X,543,Brazil,26,Male,White,Brazil,Brazil,Brazil,Portuguese,No,Full-Time
6909713f46c47447e9875c19,672baa684649287a25e6130f,APPROVED,Not Applicable,2025-11-04T03:21:35.181000Z,2025-11-04T03:54:06.517000Z,2025-11-14T03:51:12.785000Z,2025-11-04T03:54:06.932115Z,1952.0,CB2G8B3X,205,Brazil,32,Male,White,Brazil,Brazil,Brazil,Portuguese,Yes,Part-Time
69097147136bd60330a78628,6627c1ab5529cf206720ded9,APPROVED,Not Applicable,2025-11-04T03:22:32.184000Z,2025-11-04T04:25:11.558000Z,2025-11-14T03:51:13.029000Z,2025-11-04T04:25:11.943740Z,3760.0,CB2G8B3X,205,Brazil,28,Male,Mixed,Brazil,Brazil,Brazil,English,Yes,Part-Time
6909714f7e5111ce413711ce,65f46be59ac194b2e9c640a0,APPROVED,Not Applicable,2025-11-04T03:22:02.743000Z,2025-11-04T04:02:30.874000Z,2025-11-14T03:51:13.266000Z,2025-11-04T04:02:31.258302Z,2429.0,CB2G8B3X,136,Brazil,25,Male,Mixed,Brazil,Brazil,Brazil,Portuguese,No,Unemployed (and job seeking)
69097186ab0bd401eee76512,67116ff4ff1b860cc596bbb1,APPROVED,Not Applicable,2025-11-04T03:22:51.146000Z,2025-11-04T03:50:04.791000Z,2025-11-14T03:51:14.212000Z,2025-11-04T03:50:05.181775Z,1634.0,CB2G8B3X,683,Brazil,28,Male,White,Brazil,Brazil,Brazil,Portuguese,No,Full-Time
69097192074e88f0b7b6a4c4,66df58addf1df44b6e9b6751,APPROVED,Not Applicable,2025-11-04T03:23:06.111000Z,2025-11-04T04:02:08.781000Z,2025-11-14T03:51:14.452000Z,2025-11-04T04:02:09.182526Z,2343.0,CB2G8B3X,280,Brazil,53,Male,Mixed,Brazil,Brazil,Brazil,Portuguese,Yes,Part-Time
6909724e0b6d4431c9b5359c,669a7bf765ea1aa5d1389dd9,APPROVED,Not Applicable,2025-11-04T03:26:14.951000Z,2025-11-04T04:05:20.748000Z,2025-11-14T03:51:14.713000Z,2025-11-04T04:05:21.155796Z,2346.0,CB2G8B3X,103,Brazil,58,Female,Asian,Brazil,Brazil,Brazil,Portuguese,Yes,Part-Time
69097437bfc73471997b4174,6728ea8e50db6335d511aca1,APPROVED,Not Applicable,2025-11-04T03:34:58.131000Z,2025-11-04T04:28:50.216000Z,2025-11-14T03:51:14.951000Z,2025-11-04T04:28:50.611991Z,3233.0,CB2G8B3X,96,Brazil,29,Male,White,Brazil,Brazil,Brazil,Portuguese,Yes,Part-Time
690974e6e26317ea0859ffb5,6819593e788683a25954dde2,APPROVED,Not Applicable,2025-11-04T03:37:41.531000Z,2025-11-04T04:19:57.300000Z,2025-11-14T03:51:15.201000Z,2025-11-04T04:19:57.676532Z,2536.0,CB2G8B3X,213,Brazil,53,Male,White,Brazil,Brazil,Brazil,Portuguese,No,Other
6909765579ef7c1ee9e5e2eb,680f844da22d135de269b488,APPROVED,Not Applicable,2025-11-04T03:43:37.914000Z,2025-11-04T04:44:15.918000Z,2025-11-14T03:51:15.461000Z,2025-11-04T04:44:16.304109Z,3639.0,CB2G8B3X,120,Brazil,57,Male,Asian,Brazil,Brazil,Brazil,Portuguese,No,Full-Time
6909792479ef7c1ee9e5e307,68163b0622fc858241b8094a,APPROVED,Not Applicable,2025-11-04T03:55:23.127000Z,2025-11-04T04:40:11.048000Z,2025-11-14T03:51:15.725000Z,2025-11-04T04:40:11.422123Z,2688.0,CB2G8B3X,162,Brazil,54,Female,White,Brazil,Brazil,Brazil,Portuguese,No,Part-Time
69097e86f933203c9c73e3bd,6655f78c6bf63d70d31793e1,APPROVED,Not Applicable,2025-11-04T04:21:10.810000Z,2025-11-04T05:14:00.157000Z,2025-11-14T03:51:15.953000Z,2025-11-04T05:14:00.576677Z,3170.0,CB2G8B3X,566,Brazil,25,Male,Mixed,Brazil,Brazil,Brazil,Portuguese,Yes,DATA_EXPIRED
6909877b136bd60330a78723,6902a6950d33e68f9d0e67c3,APPROVED,Not Applicable,2025-11-04T05:04:25.981000Z,2025-11-04T05:47:41.611000Z,2025-11-14T03:51:16.187000Z,2025-11-04T05:47:41.985135Z,2596.0,CB2G8B3X,1,Brazil,24,Male,White,Brazil,Brazil,DATA_EXPIRED,Portuguese,No,Unemployed (and job seeking)
6909885b2eabacced3a1becc,664cd691498efcba503a8845,TIMED-OUT,Not Applicable,2025-11-04T05:00:11.516000Z,,,2025-12-04T07:40:45.662243Z,2601635.0,,87,Brazil,32,Female,White,Brazil,Brazil,Brazil,Portuguese,Yes,Part-Time
69098aa51386093db67a67ac,65fd6ac2678471320991ebf7,APPROVED,Not Applicable,2025-11-04T05:10:08.329000Z,2025-11-04T05:43:15.571000Z,2025-11-14T03:51:16.426000Z,2025-11-04T05:43:15.975987Z,1988.0,CB2G8B3X,28,Brazil,25,Male,White,Brazil,Brazil,Brazil,Portuguese,No,Part-Time
69098b335d551a2a104c7a6a,69027d3fce73d60593302f81,RETURNED,Not Applicable,,,,2025-12-04T07:40:45.663161Z,,,8,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69098c8a06bb7f4ee5dc88cc,674d1ff6e89fee9040faaa50,APPROVED,Not Applicable,2025-11-04T05:18:29.762000Z,2025-11-04T05:55:42.156000Z,2025-11-14T03:51:16.673000Z,2025-11-04T05:55:42.570307Z,2233.0,CB2G8B3X,38,Brazil,27,Male,White,Brazil,Brazil,Brazil,Portuguese,DATA_EXPIRED,Full-Time
69098d8a933aa7392702ad93,690251d4cdda4a32b90832ae,RETURNED,Not Applicable,2025-11-04T05:33:00.019000Z,,,2025-12-04T07:40:45.664934Z,,,55,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690992f81132cbbb32e9028a,6908040052bc9a6d2eab6cb1,APPROVED,Not Applicable,2025-11-04T05:45:41.784000Z,2025-11-04T06:20:57.964000Z,2025-11-14T03:51:16.922000Z,2025-11-04T06:20:58.373480Z,2117.0,CB2G8B3X,0,Brazil,33,Male,White,Brazil,Brazil,Brazil,Portuguese,Yes,Unemployed (and job seeking)
6909982810633c94aa11c335,67153c0d669d191ab273b865,APPROVED,Not Applicable,2025-11-04T06:07:43.658000Z,2025-11-04T06:51:42.498000Z,2025-11-14T03:51:17.163000Z,2025-11-04T06:51:42.908305Z,2639.0,CB2G8B3X,258,Brazil,35,Female,Mixed,Brazil,Brazil,Brazil,Portuguese,Yes,Other
6909997890daa0ecbd37e912,68162355340dce79509ef269,APPROVED,Not Applicable,2025-11-04T06:14:47.144000Z,2025-11-04T07:14:22.088000Z,2025-11-14T03:51:17.400000Z,2025-11-04T07:14:22.498733Z,3575.0,CB2G8B3X,83,Brazil,59,Female,White,Brazil,Brazil,Brazil,Portuguese,Yes,Full-Time
69099ab8a2f2784374f74799,6711a7f7b57d1ae7b4f692b6,APPROVED,Not Applicable,2025-11-04T06:23:17.088000Z,2025-11-04T07:00:00.495000Z,2025-11-14T03:51:17.649000Z,2025-11-04T07:00:00.895543Z,2204.0,CB2G8B3X,113,Brazil,55,Male,White,Brazil,Brazil,Brazil,Portuguese,No,Full-Time
69099c09cd46490f4174e37a,67acf061024ef5e68180720d,APPROVED,Not Applicable,2025-11-04T06:28:07.340000Z,2025-11-04T07:13:58.151000Z,2025-11-14T03:51:17.896000Z,2025-11-04T07:14:13.071216Z,2751.0,CB2G8B3X,113,Brazil,61,Male,Black,Brazil,Brazil,Brazil,Portuguese,Yes,Due to start a new job within the next month
6909a43f95f8787a9bb48daa,67e690c8b424d35dcd60ffae,RETURNED,Not Applicable,2025-11-04T06:59:11.496000Z,2025-11-04T07:11:01.859000Z,,2025-12-04T07:40:45.668205Z,,67e690c8b424d35dcd60ffae@email.prolific.com,13,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6909a6524188bd9a9176182e,679102a46bd7f5d1ae9b2627,APPROVED,Not Applicable,2025-11-04T07:08:14.019000Z,2025-11-04T07:47:31.307000Z,2025-11-14T03:51:18.137000Z,2025-11-04T07:47:31.687025Z,2358.0,CB2G8B3X,199,Brazil,57,Male,White,Brazil,Brazil,Brazil,Portuguese,Yes,Part-Time
6909a7a60cfa0453b8f56503,6902584f39b4b2ce82a5eda6,APPROVED,Not Applicable,2025-11-04T07:18:39.380000Z,2025-11-04T07:55:08.997000Z,2025-11-14T03:51:18.382000Z,2025-11-04T07:55:09.426994Z,2190.0,CB2G8B3X,11,Brazil,32,Female,White,Brazil,Brazil,Brazil,Portuguese,Yes,Unemployed (and job seeking)
6909aadad6d160935704256f,6740c7fc0a41072b72935c92,APPROVED,Not Applicable,2025-11-04T07:34:03.073000Z,2025-11-04T07:56:28.758000Z,2025-11-14T03:51:18.619000Z,2025-11-04T07:56:29.153923Z,1346.0,CB2G8B3X,211,Brazil,30,Male,Mixed,Brazil,Brazil,Brazil,Portuguese,Yes,Full-Time
6909af74e1a8f05e42bf43af,671d19dfd5e2f9931ecfaf93,APPROVED,Not Applicable,2025-11-04T07:47:00.100000Z,2025-11-04T08:25:06.689000Z,2025-11-14T03:51:18.874000Z,2025-11-04T08:25:07.087035Z,2287.0,CB2G8B3X,41,Brazil,26,Female,White,Brazil,Brazil,Brazil,Portuguese,No,Part-Time
6909af9aa35e37b1a1c8222d,67341b607b7ab78bc222464e,APPROVED,Not Applicable,2025-11-04T07:49:07.784000Z,2025-11-04T08:33:20.325000Z,2025-11-14T03:51:19.144000Z,2025-11-04T08:33:20.718163Z,2653.0,CB2G8B3X,343,Brazil,38,Male,White,Brazil,Brazil,Brazil,Portuguese,No,Part-Time
6909bd6b13b44122769de665,67281248d83ef574b26ae88d,APPROVED,Not Applicable,2025-11-04T08:46:40.120000Z,2025-11-04T09:54:02.144000Z,2025-11-14T03:51:19.401000Z,2025-11-04T09:54:02.706072Z,4043.0,CB2G8B3X,207,Brazil,38,Male,White,Brazil,Brazil,Brazil,Portuguese,Yes,Full-Time
6909c0846bb45f3a9f1d7f17,69024061b1a2cc0932e7fbab,APPROVED,Not Applicable,2025-11-04T09:02:59.111000Z,2025-11-04T09:55:52.924000Z,2025-11-14T03:51:19.650000Z,2025-11-04T09:55:53.338008Z,3174.0,CB2G8B3X,5,Brazil,32,Male,Mixed,Brazil,Brazil,Brazil,Portuguese,No,Part-Time
6909c3cf1862ebf29947d0cf,664b2f72dea94582efbbe6a7,APPROVED,Not Applicable,2025-11-04T09:13:56.954000Z,2025-11-04T09:43:38.283000Z,2025-11-14T03:51:19.933000Z,2025-11-04T09:43:38.730975Z,1782.0,CB2G8B3X,112,Brazil,24,Female,White,Brazil,Brazil,Brazil,Portuguese,DATA_EXPIRED,DATA_EXPIRED
6909c63b69b6b3eac7c03f01,662d0436b026cc15a60482fe,APPROVED,Not Applicable,2025-11-04T09:24:22.980000Z,2025-11-04T09:54:23.850000Z,2025-11-14T03:51:20.197000Z,2025-11-04T09:54:24.270554Z,1801.0,CB2G8B3X,142,Brazil,38,Male,Mixed,Brazil,Brazil,Brazil,Portuguese,Yes,Part-Time
6909c77abb2dce18ff8e8730,67d71fbcee3f1c179e8616ff,APPROVED,Not Applicable,2025-11-04T09:29:30.028000Z,2025-11-04T10:06:31.420000Z,2025-11-14T03:51:20.418000Z,2025-11-04T10:06:31.786306Z,2222.0,CB2G8B3X,124,Brazil,56,Male,White,Brazil,Brazil,Brazil,Portuguese,No,Full-Time
6909c94851e08f38ba011b4d,69023f48b2ab0eeebe7358fd,APPROVED,Not Applicable,2025-11-04T09:39:48.497000Z,2025-11-04T10:27:48.010000Z,2025-11-14T03:51:20.669000Z,2025-11-04T10:27:48.401824Z,2880.0,CB2G8B3X,7,Brazil,21,Male,Mixed,Brazil,Brazil,Brazil,Portuguese,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6909c950c37abafd95b297ff,6721000053bf95218d6a6a64,APPROVED,Not Applicable,2025-11-04T09:37:35.929000Z,2025-11-04T10:16:10.550000Z,2025-11-14T03:51:20.913000Z,2025-11-04T10:16:10.997486Z,2315.0,NOCODE,15,Brazil,30,Male,Other,Brazil,Brazil,Brazil,Portuguese,No,Unemployed (and job seeking)
6909ca41343970da2b32c371,67330b2ea65958547f00124b,APPROVED,Not Applicable,2025-11-04T09:41:27.074000Z,2025-11-04T10:25:46.299000Z,2025-11-14T03:51:21.177000Z,2025-11-04T10:25:46.670955Z,2660.0,CB2G8B3X,548,Brazil,43,Male,White,Brazil,Brazil,Brazil,Portuguese,No,Full-Time
6909cfd5a7e0756bd3efb3cc,690252c78004832a1153d5b2,APPROVED,Not Applicable,2025-11-04T10:05:09.055000Z,2025-11-04T10:40:10.993000Z,2025-11-14T03:51:21.408000Z,2025-11-04T10:40:11.375574Z,2102.0,CB2G8B3X,9,Brazil,39,Male,White,Brazil,Brazil,Brazil,Portuguese,No,Full-Time
6909d01d7288e82a527069ca,66dc8746417b8350a89d406c,APPROVED,Not Applicable,2025-11-04T10:12:06.534000Z,2025-11-04T10:42:42.193000Z,2025-11-14T03:51:21.654000Z,2025-11-04T10:42:42.592556Z,1836.0,CB2G8B3X,137,Brazil,53,Male,White,Brazil,Brazil,Brazil,Portuguese,No,Part-Time
6909d0f1ca896d787989da94,668f066d8731a18ec696370a,APPROVED,Not Applicable,2025-11-04T10:09:53.557000Z,2025-11-04T11:44:58.282000Z,2025-11-14T03:51:21.906000Z,2025-11-04T11:44:58.667238Z,5705.0,CB2G8B3X,474,Brazil,24,Male,White,Brazil,Brazil,Brazil,Portuguese,Yes,Full-Time
6909d2846fffc67bee2dee74,681bbf1cf77ee29febc0d39b,APPROVED,Not Applicable,2025-11-04T10:17:19Z,2025-11-04T11:06:35.085000Z,2025-11-14T03:51:22.154000Z,2025-11-04T11:06:35.475895Z,2957.0,CB2G8B3X,40,Brazil,58,Female,Mixed,Brazil,Brazil,Brazil,Portuguese,Yes,Part-Time
6909d478d6be0456f678d235,673d349864af63c858ef7136,APPROVED,Not Applicable,2025-11-04T10:25:03.360000Z,2025-11-04T11:37:15.439000Z,2025-11-14T03:51:22.444000Z,2025-11-04T11:37:15.859109Z,4333.0,CB2G8B3X,461,Brazil,36,Female,White,Brazil,Brazil,Brazil,Portuguese,No,Full-Time
6909d510f3cc33a7e113cb0a,67fd4eb77c9b43b20843b466,REJECTED,Not Applicable,2025-11-04T10:27:43.414000Z,2025-11-04T11:08:04.214000Z,2025-11-13T05:15:45.421000Z,2025-12-04T07:40:45.666225Z,2421.0,CB2G8B3X,68,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6909d695f19d74af1d90336f,69024915012aa5f90eb19c52,APPROVED,Not Applicable,2025-11-04T10:35:41.959000Z,2025-11-04T11:28:35.889000Z,2025-11-14T03:51:22.684000Z,2025-11-04T11:28:36.295063Z,3174.0,CB2G8B3X,10,Brazil,34,Female,White,Brazil,Brazil,Brazil,Portuguese,No,Full-Time
6909d7deb042f002e488dd3c,65957f7ae2a2620528c5a9e5,APPROVED,Not Applicable,2025-11-04T10:39:26.937000Z,2025-11-04T11:15:14.290000Z,2025-11-14T03:51:22.929000Z,2025-11-04T11:15:14.727608Z,2148.0,CB2G8B3X,105,Brazil,29,Male,Asian,Brazil,Brazil,Brazil,Portuguese,DATA_EXPIRED,DATA_EXPIRED
6909d81f0c892e4a7d0c95bf,673fc88106d7779a0f39642e,APPROVED,Not Applicable,2025-11-04T10:43:51.840000Z,2025-11-04T11:30:00.800000Z,2025-11-14T03:51:23.175000Z,2025-11-04T11:30:01.227285Z,2769.0,CB2G8B3X,741,Brazil,46,Male,White,Brazil,Brazil,Brazil,Portuguese,No,Full-Time
6909da3eb8cd5ab37ecd55f0,67edc8aec5b29dd2527831a7,APPROVED,Not Applicable,2025-11-04T10:49:56.196000Z,2025-11-04T11:46:13.092000Z,2025-11-14T03:51:23.420000Z,2025-11-04T11:46:13.510894Z,3377.0,CB2G8B3X,87,Brazil,52,Female,White,Brazil,Brazil,Brazil,Portuguese,No,Other
6909da5fcda40476a7679d1f,68247fdb901d4c567b8460e9,RETURNED,Not Applicable,2025-11-04T10:57:52.837000Z,,,2025-12-04T07:40:45.667965Z,,,444,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6909dabd16d9fe5359c1299f,672b6fd613eb6f6aa6028081,APPROVED,Not Applicable,2025-11-04T10:53:52.144000Z,2025-11-04T11:37:19.839000Z,2025-11-14T03:51:23.652000Z,2025-11-04T11:37:20.229737Z,2608.0,CB2G8B3X,75,Brazil,27,Female,Mixed,Brazil,Brazil,Brazil,Portuguese,DATA_EXPIRED,DATA_EXPIRED
6909dbce308bc8e13c051de9,66956a4f36fba4205e0414cd,APPROVED,Not Applicable,2025-11-04T10:56:25.428000Z,2025-11-04T11:44:12.833000Z,2025-11-14T03:51:23.903000Z,2025-11-04T11:44:13.337071Z,2868.0,CB2G8B3X,129,Brazil,42,Female,Mixed,Brazil,Brazil,Brazil,Portuguese,No,Unemployed (and job seeking)
6909dd3f914f7098a1890a07,6818eeb8f70188db9d2a2d90,APPROVED,Not Applicable,2025-11-04T11:02:23.938000Z,2025-11-04T11:46:40.430000Z,2025-11-14T03:51:24.134000Z,2025-11-04T11:46:40.868530Z,2657.0,CB2G8B3X,53,Brazil,55,Male,White,Brazil,Brazil,Brazil,Portuguese,No,Part-Time
6909df0133592b2ecfe21df1,6604b1a8441e527fc9590694,APPROVED,Not Applicable,2025-11-04T11:10:14.821000Z,2025-11-04T11:48:12.803000Z,2025-11-14T03:51:24.367000Z,2025-11-04T11:48:13.186912Z,2278.0,CB2G8B3X,1975,Brazil,49,Female,White,Brazil,Brazil,Brazil,Portuguese,No,DATA_EXPIRED
6909e3892266192cd487a937,664b6b9a4e6044226abbfd60,APPROVED,Not Applicable,2025-11-04T11:29:49.143000Z,2025-11-04T12:14:31.772000Z,2025-11-14T03:51:24.611000Z,2025-11-04T12:14:32.144485Z,2683.0,CB2G8B3X,66,Brazil,32,Female,Mixed,Brazil,Brazil,Brazil,Portuguese,DATA_EXPIRED,DATA_EXPIRED
6909e42f5c72805f7e83dfed,6726ce10615b58a9a44f2be8,APPROVED,Not Applicable,2025-11-04T11:34:50.841000Z,2025-11-04T12:12:41.891000Z,2025-11-14T03:51:24.862000Z,2025-11-04T12:12:42.274059Z,2272.0,CB2G8B3X,95,Brazil,41,Male,Mixed,Brazil,Brazil,Brazil,Portuguese,Yes,Full-Time
6909e4ad9ae1d65df1624b01,673b7d23f800519d97cfca8c,APPROVED,Not Applicable,2025-11-04T11:42:30.509000Z,2025-11-04T12:17:39.109000Z,2025-11-14T03:51:25.125000Z,2025-11-04T12:17:39.688116Z,2109.0,CB2G8B3X,358,Brazil,19,Male,Mixed,Brazil,Brazil,Brazil,Portuguese,Yes,Part-Time
6916ac473c4982f2feb5b035,68235539caf47dc051e6e3fe,APPROVED,Not Applicable,2025-11-14T04:13:02.850000Z,2025-11-14T04:48:42.527000Z,2025-11-17T01:18:55.677000Z,2025-11-14T04:48:43.063180Z,2140.0,CB2G8B3X,117,Brazil,54,Female,Mixed,Brazil,Brazil,Brazil,Portuguese,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
695890d904dd0b25e598bac8,6914a20a9bbd1a5ac45f5f24,APPROVED,Not Applicable,2026-01-03T03:46:20.387000Z,2026-01-03T04:32:50.835000Z,2026-01-03T23:14:48.020000Z,2026-01-03T04:32:51.177906Z,2791.0,CB2G8B3X,111,Brazil,43,Male,White,Brazil,Brazil,Brazil,Portuguese,No,Other
6958912037f5f8691c2cedb7,68260a1128272d3f6b5f9bc4,APPROVED,Not Applicable,2026-01-03T03:46:46.817000Z,2026-01-03T04:30:10.151000Z,2026-01-03T23:14:48.263000Z,2026-01-03T04:30:10.509245Z,2604.0,CB2G8B3X,126,Brazil,64,Female,White,Brazil,Brazil,Brazil,Portuguese,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69589123aeb16a532bd98895,6818c37f5371a052e8d03abd,APPROVED,Not Applicable,2026-01-03T03:46:50.342000Z,2026-01-03T04:28:37.764000Z,2026-01-03T23:14:48.498000Z,2026-01-03T04:28:38.244433Z,2508.0,CB2G8B3X,181,Brazil,53,Male,White,Brazil,Brazil,Brazil,Portuguese,No,Part-Time
6958913dd7d1f702ddee5cf1,69124176667ec0990dfb9da1,APPROVED,Not Applicable,2026-01-03T03:47:09.837000Z,2026-01-03T04:18:09.276000Z,2026-01-03T23:14:48.726000Z,2026-01-03T04:18:09.626083Z,1860.0,CB2G8B3X,29,Brazil,24,Male,Mixed,Brazil,Brazil,Brazil,Portuguese,No,Unemployed (and job seeking)
69589160fdc97f6ea14ba174,691225f5037cb54c34c780c6,APPROVED,Not Applicable,2026-01-03T03:48:39.922000Z,2026-01-03T04:56:16.875000Z,2026-01-03T23:14:48.960000Z,2026-01-03T04:56:17.316483Z,4057.0,CB2G8B3X,182,Brazil,32,Male,Mixed,Brazil,Brazil,Brazil,Portuguese,No,Unemployed (and job seeking)
695891b280eac5c24f2c1b22,673fd8dbc152e0190bf795ab,APPROVED,Not Applicable,2026-01-03T03:55:00.639000Z,2026-01-03T04:33:14.654000Z,2026-01-03T23:14:49.204000Z,2026-01-03T04:33:15.028269Z,2295.0,CB2G8B3X,503,Brazil,26,Female,White,Brazil,Brazil,Brazil,Portuguese,DATA_EXPIRED,Full-Time
69589227c0b8888300f1004c,69129a44e90ae61a87c472fd,APPROVED,Not Applicable,2026-01-03T03:52:39.388000Z,2026-01-03T04:34:32.609000Z,2026-01-03T23:14:49.430000Z,2026-01-03T04:34:32.983418Z,2514.0,CB2G8B3X,39,Brazil,36,Male,White,Brazil,Brazil,Brazil,Portuguese,No,Full-Time
695892c817284686a1f10339,6912ab7d824ca5055fae551b,APPROVED,Not Applicable,2026-01-03T03:53:51.640000Z,2026-01-03T04:26:08.005000Z,2026-01-03T23:14:49.656000Z,2026-01-03T04:26:08.357581Z,1937.0,CB2G8B3X,143,Brazil,30,Male,White,Brazil,Brazil,Brazil,Portuguese,Yes,Other
